id,ranking
7537,4895
6268,4897
645,4898
3735,4899
2206,4900
5203,4900
5597,4902
9390,4903
5652,4904
5729,4905
3909,4906
6415,4907
517,4908
8927,4909
619,4910
7959,4911
3237,4912
3382,4913
6585,4914
8409,4915
2477,4916
5343,4917
104,4918
2609,4919
3641,4920
6271,4921
2930,4922
3208,4922
9359,4924
3921,4925
5272,4925
7146,4927
7278,4928
3880,4929
3847,4930
8247,4931
2805,4932
8430,4933
9271,4934
5811,4935
2137,4936
3695,4937
660,4938
3454,4939
6463,4940
4364,4941
8121,4942
4098,4943
7184,4944
4508,4945
7680,4946
7529,4947
2063,4948
4114,4949
6254,4950
1728,4951
3001,4952
9266,4953
7377,4954
4722,4955
9148,4956
4743,4957
7845,4958
4859,4959
1130,4960
2768,4961
6341,4962
727,4963
6234,4964
5176,4965
7096,4966
8326,4967
4313,4968
7820,4969
2757,4970
7726,4971
2459,4972
6382,4973
7335,4974
9564,4975
3838,4976
7467,4977
7863,4978
4565,4979
1368,4980
3761,4981
364,4982
8437,4983
1365,4984
4402,4985
15,4986
1110,4987
9042,4988
8678,4989
9356,4990
8468,4991
6647,4992
8949,4993
7128,4994
4188,4995
4862,4996
6580,4997
4601,4998
7443,4999
756,5000
1396,5001
6535,5002
1504,5003
2501,5004
7183,5005
6322,5006
6453,5007
86,5008
7723,5009
4685,5010
4899,5011
7837,5012
9480,5013
7039,5014
4459,5015
3933,5016
5469,5017
4757,5018
4195,5019
6094,5020
4831,5021
5103,5022
2468,5023
834,5024
8723,5024
2659,5026
8992,5027
1654,5028
6591,5029
7092,5030
4556,5031
5440,5032
2739,5033
5206,5034
1897,5035
9513,5036
1126,5037
2272,5038
2126,5039
6129,5040
8796,5041
5859,5042
9250,5043
8288,5044
7572,5045
6964,5046
9499,5047
4689,5048
7714,5049
8483,5050
9630,5051
5016,5052
1397,5053
4510,5054
8724,5055
4305,5056
4244,5057
3591,5058
852,5059
901,5060
4278,5061
9735,5062
5730,5063
8768,5064
5868,5065
865,5066
4384,5067
1186,5068
1627,5069
4978,5070
8131,5071
4883,5072
9425,5072
9077,5074
5317,5075
9901,5076
646,5077
8070,5078
4608,5079
6244,5080
1678,5081
2861,5082
6827,5083
4965,5084
9556,5085
9762,5086
3338,5087
5280,5088
8943,5089
3444,5090
7749,5091
3159,5092
7262,5093
7943,5094
3668,5095
6691,5096
3514,5097
9813,5098
2812,5099
2498,5100
9462,5101
7100,5102
9958,5103
6525,5104
6561,5105
9225,5106
7094,5107
8521,5108
9540,5109
8513,5110
4388,5111
2881,5112
280,5113
285,5114
5893,5115
6621,5116
207,5117
5872,5118
6431,5119
832,5120
7306,5120
3992,5122
8369,5123
9210,5124
2691,5125
6457,5126
8206,5127
3637,5128
9257,5129
4496,5130
7788,5131
7554,5132
9741,5133
8676,5134
5363,5135
7061,5136
5319,5137
9569,5138
2041,5139
2248,5140
1124,5141
5286,5142
5840,5143
5487,5144
8749,5145
7137,5146
4360,5147
2158,5148
4034,5149
2109,5150
9453,5151
746,5152
2965,5153
4845,5153
6449,5155
9922,5155
8429,5157
9475,5158
5966,5159
9399,5160
9274,5161
815,5162
7095,5162
7304,5164
8173,5165
8567,5166
9296,5167
4465,5168
3349,5169
362,5170
869,5171
6744,5172
4469,5173
9799,5174
5011,5175
9928,5175
913,5177
8588,5178
4200,5179
5896,5180
4875,5181
2370,5182
3187,5182
9545,5182
8792,5185
4024,5186
7195,5187
1509,5188
6656,5189
3993,5190
8051,5191
2642,5192
9680,5193
710,5194
9645,5195
6087,5196
9342,5197
2122,5198
5399,5198
6132,5200
2389,5201
9936,5202
1825,5203
3815,5204
9012,5205
3398,5206
310,5207
5269,5208
2348,5209
9275,5210
4223,5211
2886,5212
6253,5213
7265,5214
1495,5215
9996,5216
178,5217
254,5218
8627,5219
557,5220
8671,5221
6095,5222
4550,5223
5865,5224
2357,5225
9970,5226
8971,5227
2163,5228
9581,5229
1624,5230
8808,5231
1717,5232
6849,5233
8021,5234
507,5235
5406,5236
1001,5237
8444,5238
7481,5239
9585,5240
5816,5241
7669,5242
7797,5243
6274,5244
2148,5245
5283,5246
2373,5247
2807,5248
6848,5249
4444,5250
4651,5251
3370,5252
8860,5253
6236,5254
3743,5255
2825,5256
9229,5257
8663,5258
6301,5259
1165,5260
3805,5261
6898,5262
9716,5263
3204,5264
2784,5265
6597,5266
2343,5267
1247,5268
4795,5269
1211,5270
9243,5271
8965,5272
9482,5273
4210,5274
3250,5275
3365,5276
8649,5277
4025,5278
3206,5279
6995,5280
7148,5281
5041,5282
9026,5283
9024,5284
5296,5285
6196,5286
2417,5287
2665,5288
9626,5289
900,5290
5763,5291
8466,5292
5072,5293
7477,5293
4209,5295
9676,5296
2903,5297
9155,5298
9300,5299
4323,5300
9061,5301
8281,5302
7062,5303
8042,5304
2913,5305
6417,5306
3385,5307
2557,5308
9043,5309
4007,5310
1448,5311
6171,5312
8215,5313
7154,5314
570,5315
7647,5316
6567,5317
4792,5318
9988,5319
7287,5320
7444,5321
5828,5322
4582,5323
2982,5324
8616,5325
6363,5326
1441,5327
930,5328
5794,5329
3631,5330
3687,5331
1152,5332
6572,5333
3012,5334
7290,5335
3504,5336
2325,5337
6173,5338
8246,5339
6195,5340
5396,5341
437,5342
8890,5343
5238,5344
6291,5345
7267,5346
3372,5347
7041,5348
1620,5349
1770,5350
8645,5351
5658,5352
3205,5353
7033,5354
5438,5355
5695,5356
7912,5356
4154,5358
6510,5359
963,5360
9891,5361
9128,5362
7036,5363
358,5364
5902,5365
9777,5366
2277,5367
1572,5368
3863,5369
2906,5370
6211,5371
6778,5372
7762,5373
7406,5374
2131,5375
7869,5376
6721,5377
1812,5378
7476,5379
7139,5380
6455,5381
9653,5382
6125,5383
8204,5384
3297,5385
4766,5386
5145,5387
6117,5388
3276,5389
9836,5390
5643,5391
3226,5392
5133,5393
5333,5394
612,5395
2274,5396
3277,5397
1407,5398
995,5399
5046,5400
9010,5401
9487,5402
7500,5403
1412,5404
9445,5405
9270,5406
6245,5407
9119,5408
2737,5409
8866,5409
78,5411
1756,5412
9665,5413
6017,5414
9142,5415
6355,5416
2188,5417
3986,5418
9700,5419
9668,5420
1480,5421
3807,5422
6530,5423
8777,5424
8530,5425
433,5426
5387,5427
5718,5428
2369,5429
9886,5430
7386,5431
9121,5432
1564,5433
6269,5434
8993,5435
8926,5436
9190,5437
9288,5438
2728,5439
2773,5440
2699,5441
3759,5441
8208,5443
6792,5444
7704,5445
676,5446
7583,5447
9386,5448
3273,5449
7435,5450
9450,5451
5946,5452
3439,5453
979,5454
1853,5455
5655,5456
8825,5457
3576,5458
2036,5459
5110,5460
3977,5461
8457,5462
8497,5463
3737,5464
677,5465
8953,5466
9491,5467
3053,5468
4828,5469
3562,5470
3244,5471
9586,5472
9717,5473
7266,5474
5373,5475
2586,5476
3957,5477
3518,5478
6406,5479
8214,5479
1880,5481
6646,5482
793,5483
1618,5484
6172,5485
5397,5486
6573,5487
2104,5488
4854,5489
3574,5490
5678,5491
8823,5492
6941,5493
6884,5494
8601,5495
9171,5496
2116,5497
6321,5498
8674,5499
5420,5500
1379,5501
5353,5502
4511,5503
7147,5503
6768,5505
4,5506
1995,5507
7271,5508
9815,5509
9568,5510
3473,5511
890,5512
9494,5513
5161,5514
8189,5515
4047,5516
8961,5517
6101,5518
4973,5519
8594,5520
5733,5521
9793,5522
8580,5523
2004,5524
3145,5525
3790,5526
7570,5527
8782,5528
8874,5529
3202,5530
4440,5531
6522,5532
7045,5533
5358,5534
6951,5535
7489,5536
9013,5537
5341,5538
9562,5539
7143,5540
8446,5541
767,5542
8604,5543
9863,5544
3453,5545
5842,5546
6757,5547
2136,5548
6097,5549
4497,5550
1997,5551
1890,5552
8979,5553
7469,5554
9180,5555
41,5556
8064,5557
3820,5558
9728,5559
7605,5560
6086,5561
5564,5562
5781,5563
9981,5564
5459,5565
1879,5566
2006,5567
1484,5568
7072,5569
4377,5570
1273,5571
5873,5572
9060,5573
4834,5574
2443,5575
627,5576
1940,5577
5035,5578
9059,5579
9138,5580
2999,5581
3506,5582
7858,5583
9146,5584
2817,5585
9118,5586
3561,5587
1241,5588
1005,5589
2168,5590
996,5591
3008,5592
4985,5592
5955,5594
3117,5595
1932,5596
5028,5597
5606,5598
9411,5599
9421,5600
2544,5601
5982,5602
1645,5603
459,5604
5537,5605
6038,5606
9887,5607
9915,5608
5715,5609
579,5610
5968,5611
7918,5612
4964,5613
5565,5614
8277,5615
8109,5616
5144,5617
8837,5618
3056,5619
3394,5620
4411,5621
7423,5622
9687,5623
6684,5624
7275,5624
3291,5626
6851,5627
1421,5628
3679,5628
5518,5630
9076,5631
3626,5632
6501,5633
5352,5634
6330,5635
3343,5636
6066,5637
2607,5638
7159,5639
3149,5640
3879,5640
1978,5642
664,5643
5496,5643
3903,5645
3080,5646
9691,5647
8262,5648
6223,5649
6936,5650
3678,5651
4370,5652
4488,5653
5805,5653
8330,5655
134,5656
2736,5657
5499,5658
1330,5659
3147,5660
5106,5661
2689,5662
9923,5663
9850,5664
120,5665
5032,5666
7840,5667
7442,5668
2296,5669
9281,5670
1649,5671
9722,5672
5801,5673
8275,5674
6390,5675
7330,5676
4126,5677
9089,5678
1571,5679
9640,5680
1276,5681
1298,5682
5688,5683
1888,5684
7668,5685
8859,5685
8244,5687
4942,5688
2735,5689
4911,5690
4247,5691
9239,5692
7579,5693
1233,5694
3569,5695
6696,5696
3391,5697
5334,5698
6540,5699
8615,5700
9309,5701
6439,5702
8097,5703
7812,5704
9273,5705
6205,5706
2648,5707
7119,5708
5619,5709
3689,5710
2990,5711
1841,5712
2100,5712
6241,5714
696,5715
6623,5716
9260,5716
4986,5718
6394,5719
7006,5720
6882,5721
9795,5722
3652,5723
5962,5724
258,5725
9444,5726
8517,5727
7896,5728
8688,5729
5912,5730
5097,5731
7838,5732
3019,5733
7116,5734
6899,5735
4646,5736
8737,5737
795,5738
6868,5739
2963,5740
2662,5741
5117,5742
8982,5743
8922,5744
5040,5745
6750,5746
3397,5747
6246,5748
9253,5749
6318,5750
4266,5751
8052,5752
8773,5753
6547,5754
9458,5755
5830,5756
7983,5757
3203,5758
393,5759
5162,5760
6423,5761
7924,5762
2255,5763
9294,5764
2178,5765
4271,5766
3990,5767
5289,5768
9695,5769
7702,5770
5594,5771
940,5772
1106,5773
5661,5774
3975,5775
7540,5776
7122,5777
7772,5778
6880,5779
115,5780
2008,5780
8962,5782
2260,5783
4504,5784
3020,5785
1008,5786
6606,5787
8646,5788
9940,5788
7614,5790
292,5791
7546,5792
1299,5793
7431,5794
9821,5795
3741,5796
2578,5797
876,5798
9372,5799
6732,5800
2129,5801
8174,5802
2937,5803
3031,5804
8093,5805
1768,5806
6401,5807
7991,5808
9972,5809
2212,5810
3040,5811
5126,5812
7950,5813
2785,5814
1142,5815
3537,5816
3602,5817
4434,5818
9638,5819
1892,5820
9468,5821
7969,5822
1454,5823
8504,5824
8314,5825
6699,5826
4311,5827
873,5828
1244,5829
3018,5830
4453,5831
4679,5832
8885,5833
1983,5834
5305,5835
9872,5836
2617,5837
8855,5837
5979,5839
3529,5840
4671,5841
7625,5842
9478,5843
5020,5844
4824,5845
5171,5846
4797,5847
4939,5848
1339,5849
2433,5850
4206,5851
3750,5852
2517,5853
7744,5854
7280,5855
1019,5856
5703,5857
4051,5858
9476,5859
8602,5860
8249,5861
1835,5862
6361,5863
776,5864
4673,5865
538,5866
9466,5867
7597,5868
7551,5869
3792,5870
5128,5871
3310,5872
5390,5872
8754,5874
5856,5875
8482,5876
7303,5877
1641,5878
946,5879
8142,5880
8591,5881
9045,5882
275,5883
4952,5884
8559,5885
4892,5886
319,5887
1268,5887
3639,5889
7595,5890
9879,5891
5308,5892
6918,5893
9842,5894
2876,5895
1366,5896
9017,5897
5074,5898
9885,5899
3834,5900
6168,5901
6228,5902
2289,5903
4491,5904
8509,5905
1406,5906
1338,5907
6447,5907
6136,5909
5157,5910
4479,5911
7483,5912
977,5913
5833,5914
210,5915
9531,5915
6675,5917
4553,5918
5380,5919
1987,5920
8845,5921
4028,5922
1310,5923
7493,5924
8199,5925
2675,5926
9917,5927
136,5928
1518,5929
395,5930
2442,5931
5542,5932
9620,5933
9860,5934
2464,5935
4095,5936
3066,5937
7393,5938
877,5939
7144,5940
6343,5941
8960,5942
8728,5943
9914,5944
9315,5945
3309,5946
9490,5947
8879,5948
4312,5949
8914,5950
4348,5951
1901,5952
5907,5953
6679,5954
2803,5955
6467,5956
3152,5957
2023,5958
1602,5959
2261,5960
4694,5960
8136,5962
2636,5963
4950,5964
2124,5965
6409,5966
3122,5967
3223,5968
6445,5969
4155,5970
3336,5971
1833,5972
5225,5973
9755,5974
4062,5975
5140,5976
3590,5977
770,5978
7429,5979
7215,5980
2139,5981
3390,5982
4242,5983
9252,5984
3171,5985
8362,5986
5886,5987
4592,5988
7639,5989
5078,5990
8297,5991
9732,5992
7922,5993
5877,5994
3181,5995
4138,5995
2051,5997
3199,5998
4005,5999
2341,6000
8159,6000
7166,6002
2764,6003
9681,6004
8848,6005
6013,6006
2500,6007
4425,6008
8383,6009
3180,6010
5939,6011
4403,6012
2470,6013
5975,6014
6654,6015
4643,6016
7268,6017
9521,6018
9548,6019
9697,6020
4212,6021
1921,6022
9904,6023
482,6024
2069,6025
9099,6026
4375,6027
5685,6028
7230,6029
9518,6030
7488,6031
8878,6032
8393,6033
3663,6034
7747,6035
8031,6036
2998,6037
636,6038
5535,6039
2035,6040
7248,6041
9652,6042
6990,6043
2241,6044
1309,6045
4878,6046
3728,6047
7513,6048
853,6049
2045,6050
4534,6051
3376,6052
5218,6053
3867,6054
3721,6055
312,6056
7705,6057
1336,6058
302,6059
9837,6060
1014,6061
3035,6062
6642,6063
4742,6064
5275,6065
3727,6066
9465,6067
4782,6068
8270,6069
626,6070
9002,6071
3373,6072
5233,6073
6531,6074
2211,6075
8257,6076
6008,6077
259,6078
2907,6079
8490,6080
4744,6081
9285,6082
8735,6083
6446,6084
541,6085
1769,6086
683,6087
5932,6088
6308,6089
4587,6090
2106,6091
1224,6092
4142,6093
4605,6094
5179,6095
8046,6096
4907,6097
1284,6098
5556,6099
8812,6100
5571,6101
8590,6102
6022,6103
4180,6104
1794,6105
4052,6106
3935,6107
5367,6108
3722,6109
2778,6110
9596,6111
7098,6112
4072,6113
9724,6114
6160,6115
3748,6116
7978,6117
7022,6118
1418,6119
3566,6120
9424,6121
6378,6122
8283,6123
2378,6124
6900,6125
203,6126
6142,6127
5626,6128
9439,6129
2213,6130
8271,6131
1101,6132
750,6133
6977,6134
5519,6135
7345,6136
9739,6137
725,6138
6391,6139
1615,6140
8322,6141
5090,6142
2936,6143
1155,6144
3374,6145
1683,6146
4450,6147
6354,6147
1108,6149
2099,6150
1791,6151
4507,6152
3979,6153
3956,6154
5700,6155
8545,6156
3484,6157
7815,6158
3143,6159
8205,6160
4263,6161
7399,6162
6009,6163
5620,6164
722,6165
5290,6165
7981,6167
7819,6168
8315,6169
5435,6170
3950,6171
1450,6172
9353,6173
6920,6174
6147,6175
4933,6176
8145,6177
3034,6178
7779,6179
4400,6180
6865,6181
8388,6182
5247,6183
5324,6184
7687,6185
3285,6186
5198,6187
9582,6188
791,6189
1174,6190
7028,6191
8710,6192
2061,6193
1570,6194
2245,6195
4220,6196
9830,6197
5170,6198
8090,6199
1697,6200
2758,6201
4145,6202
4975,6203
7870,6204
8911,6205
4011,6206
8611,6207
23,6208
5337,6208
6934,6210
6928,6211
8295,6212
7532,6213
205,6214
4369,6215
6416,6216
4199,6217
568,6218
6627,6219
4031,6220
288,6221
6930,6221
7394,6223
4294,6224
8460,6225
8679,6226
2094,6227
3692,6228
472,6229
2616,6230
8033,6231
8327,6232
2258,6233
8528,6234
1177,6235
6854,6236
7904,6237
5664,6238
7404,6239
4809,6240
2593,6241
2529,6242
8266,6242
848,6244
2363,6245
58,6246
772,6247
4356,6248
4328,6249
3233,6250
5038,6251
1300,6252
7621,6253
7511,6254
3606,6255
1295,6256
1626,6257
6235,6258
8897,6259
5287,6260
5349,6261
182,6262
9944,6263
6287,6264
9186,6265
8421,6266
5392,6267
3890,6268
8372,6268
1566,6270
8032,6271
9786,6272
3778,6273
62,6274
3876,6275
5268,6276
7586,6277
2520,6278
7536,6279
9321,6280
6751,6281
8294,6282
7718,6283
745,6284
5100,6285
9704,6286
8799,6287
8380,6288
4661,6289
1599,6290
5570,6291
7181,6292
7737,6293
6012,6294
6399,6295
7938,6296
7641,6297
4341,6298
5443,6299
126,6300
8974,6301
2765,6302
162,6303
9126,6304
1305,6305
2447,6306
8541,6307
614,6308
7376,6309
7741,6310
2166,6311
2356,6312
6689,6313
223,6314
955,6315
3893,6316
6044,6317
2220,6318
9720,6319
8115,6320
7405,6321
6917,6322
9040,6323
1312,6324
3877,6325
9441,6326
6469,6327
8165,6328
8518,6329
6316,6330
4422,6331
5116,6332
7784,6333
4441,6334
2198,6335
2024,6336
4036,6337
4708,6338
2550,6339
3049,6340
7616,6341
7353,6342
6007,6343
7472,6343
6313,6345
4836,6346
8681,6347
5155,6348
1485,6349
1415,6350
4955,6351
535,6352
5146,6353
3115,6354
2342,6355
4827,6356
878,6357
9699,6358
2975,6359
794,6360
5441,6361
7612,6362
2330,6363
6658,6364
475,6365
5878,6366
3554,6367
3596,6368
7130,6368
5080,6370
149,6371
3640,6372
1617,6373
2175,6374
8827,6375
6282,6376
8603,6377
8852,6377
4184,6379
7243,6380
738,6381
9231,6382
2414,6383
2700,6384
2797,6385
5741,6385
9144,6385
1081,6388
6069,6389
9733,6390
8170,6391
158,6392
2772,6393
1024,6394
6126,6395
5969,6396
9326,6397
3111,6398
4891,6399
8324,6399
9159,6401
8172,6402
6624,6403
3101,6404
8883,6405
7060,6406
1429,6407
2282,6408
7459,6409
680,6410
1026,6411
8352,6412
6545,6413
6470,6414
7263,6414
2651,6416
7993,6417
295,6418
8422,6419
4542,6420
7836,6421
5749,6422
1171,6423
2379,6423
1809,6425
4925,6426
1209,6427
5603,6428
9197,6428
1638,6430
7780,6430
2996,6432
6683,6432
3282,6434
2485,6435
3806,6436
6682,6437
1078,6438
9873,6439
1472,6440
6261,6441
5650,6442
8838,6443
5588,6444
5458,6445
3141,6446
4385,6447
6546,6448
3666,6449
4436,6450
8067,6451
3137,6452
3300,6452
3538,6454
8807,6455
2915,6456
1919,6457
5436,6458
2074,6459
7538,6460
3245,6461
1459,6462
2683,6463
4770,6464
2868,6465
9307,6466
3955,6467
4045,6467
1056,6469
2013,6470
8512,6471
6189,6472
4164,6473
7730,6474
9174,6475
7409,6476
1292,6477
1642,6478
1695,6479
2875,6480
4664,6481
5676,6482
1404,6483
5632,6483
3496,6485
354,6486
7106,6487
7672,6488
8536,6489
4783,6490
1779,6491
6614,6492
4100,6493
3422,6494
4929,6495
1304,6496
3860,6497
8788,6498
1288,6499
1486,6500
7135,6501
4110,6502
6887,6503
6383,6504
5089,6505
2577,6506
8462,6507
8824,6508
5628,6509
3690,6510
6927,6511
4961,6512
5070,6513
3234,6514
8950,6515
5881,6516
3968,6517
8335,6518
7638,6519
6503,6520
4102,6521
9377,6522
2612,6523
3433,6524
2542,6525
4270,6526
9070,6527
4623,6528
3771,6529
6400,6530
2569,6531
9950,6531
8366,6533
9862,6534
2474,6535
9161,6536
1469,6537
8834,6538
1843,6539
1580,6540
4625,6541
2926,6542
934,6543
1591,6543
9964,6545
4167,6546
4127,6547
5760,6547
7077,6549
7989,6550
7628,6551
1266,6552
1920,6553
7140,6554
4519,6555
7030,6555
4597,6557
4373,6558
7299,6559
7729,6560
9426,6561
802,6562
2592,6563
981,6564
1134,6565
8626,6566
7256,6567
4890,6568
7003,6569
1867,6570
7319,6571
5738,6572
8022,6573
3428,6574
5867,6575
6604,6576
5259,6577
9108,6577
3412,6579
3216,6580
9773,6581
2499,6582
1993,6583
4908,6584
3062,6585
6493,6586
6124,6587
4994,6588
2420,6589
7321,6590
6048,6591
3003,6592
7454,6592
165,6594
4104,6595
6128,6596
806,6597
5379,6597
847,6599
6148,6599
2755,6601
9918,6602
6762,6603
6035,6604
8832,6605
9215,6606
4734,6607
1909,6608
7012,6609
9913,6610
5342,6611
2473,6612
4630,6613
7151,6614
7097,6615
5609,6616
4714,6617
8028,6618
4910,6619
2750,6620
3146,6621
897,6622
6671,6623
2349,6624
5156,6625
8869,6626
5789,6627
4423,6628
4918,6629
8481,6630
1196,6631
1170,6632
5575,6632
1290,6634
9769,6634
7016,6636
2824,6637
9744,6638
939,6639
937,6640
4203,6641
7021,6642
179,6643
2224,6644
4944,6645
124,6646
5195,6647
6908,6648
7717,6649
9384,6650
9567,6650
9153,6652
4579,6653
4233,6654
4452,6655
9293,6656
1471,6657
2973,6658
4649,6659
799,6660
4495,6661
3028,6662
7905,6663
8727,6664
1709,6665
5428,6666
8245,6667
4538,6668
9202,6669
2091,6670
3654,6671
5850,6672
7042,6673
9154,6674
975,6675
208,6676
5504,6677
5382,6678
8494,6679
5231,6680
1823,6681
2401,6682
4253,6683
8196,6684
1675,6685
6659,6686
1719,6687
4412,6688
4562,6689
2440,6690
3683,6691
1278,6692
246,6693
788,6694
9649,6695
2733,6696
3168,6696
2231,6698
9286,6699
4704,6700
9759,6701
9557,6702
492,6703
9605,6704
9267,6705
9609,6706
8503,6707
807,6708
8332,6709
3818,6710
7327,6711
4728,6712
5416,6712
6310,6714
3,6715
1674,6716
4684,6717
647,6718
8341,6719
3985,6720
8489,6721
7350,6722
515,6723
8004,6724
4992,6725
5887,6726
8048,6726
2287,6728
2669,6728
2534,6730
9116,6730
5323,6732
2531,6733
2519,6734
8835,6735
3337,6736
3163,6737
6745,6738
6327,6739
9087,6740
5698,6741
4009,6742
2367,6743
9765,6744
9965,6745
4396,6746
7373,6747
408,6748
3772,6749
8648,6750
4368,6751
4320,6752
2987,6753
4317,6753
7504,6755
5720,6756
2302,6757
80,6758
9369,6759
8474,6760
9031,6760
1319,6762
3952,6763
8102,6764
7859,6765
3389,6766
7385,6767
8919,6767
4168,6769
2925,6770
5335,6771
609,6772
4577,6772
6791,6774
1501,6775
343,6776
2974,6777
2552,6778
8551,6779
6220,6780
9553,6781
2582,6782
5050,6783
5915,6784
4773,6785
3708,6786
2823,6787
7696,6788
1549,6789
135,6790
2830,6791
5202,6792
989,6793
255,6794
2102,6794
8232,6796
8751,6797
2796,6798
1889,6799
5369,6800
953,6801
1916,6801
4904,6803
6555,6803
5434,6805
2610,6806
7690,6807
8598,6808
3076,6809
1877,6810
6811,6811
5579,6812
54,6813
6841,6814
8523,6815
8353,6816
2580,6817
497,6818
3466,6819
1326,6820
3925,6820
6397,6822
1401,6823
9374,6824
5803,6825
7893,6825
2089,6827
8713,6828
286,6829
771,6830
4888,6831
8652,6832
4197,6833
5557,6833
5365,6835
365,6836
3175,6836
3045,6838
1966,6839
1973,6840
9824,6841
7002,6842
1790,6843
6845,6844
5131,6845
7591,6845
4027,6847
2707,6848
2307,6849
5739,6850
7517,6851
5188,6852
5864,6852
2437,6854
8893,6855
148,6856
3387,6857
5806,6857
2934,6859
6298,6860
1147,6861
1745,6861
9287,6863
1488,6864
1574,6864
601,6866
1359,6867
8988,6868
6480,6869
1331,6870
8376,6871
2679,6872
3817,6872
7285,6874
2228,6875
8573,6875
1712,6877
9527,6878
4580,6879
6353,6880
7558,6881
4430,6882
9157,6883
8473,6884
9966,6885
9532,6886
5772,6887
3531,6888
434,6889
7594,6890
4473,6891
3095,6892
9743,6893
9003,6894
840,6895
3082,6896
4842,6897
656,6898
9249,6899
257,6900
9529,6901
5602,6902
1597,6903
1962,6904
6134,6905
9169,6906
9394,6907
821,6908
2223,6908
6167,6910
1167,6911
5178,6911
6777,6913
6082,6914
701,6915
3911,6916
731,6917
1543,6917
3455,6919
5581,6920
4814,6921
3822,6922
1871,6923
495,6924
7834,6925
5075,6926
299,6927
3261,6927
3988,6929
7192,6930
2787,6931
252,6932
1948,6933
6799,6934
9248,6935
9217,6936
3042,6937
3573,6938
8806,6939
144,6940
6514,6941
6985,6941
8077,6943
8285,6944
2486,6945
8959,6946
4690,6947
2055,6948
3782,6949
7161,6950
1223,6951
461,6952
9333,6953
9933,6954
9322,6955
3994,6956
2858,6957
8632,6958
2269,6959
4826,6959
1502,6961
6743,6961
2151,6963
8450,6964
3358,6965
8597,6966
8763,6967
2769,6968
1049,6969
5585,6970
7172,6971
1778,6972
4648,6972
5153,6974
3997,6975
702,6976
1947,6976
6698,6978
5826,6979
7411,6980
6004,6981
4307,6982
639,6983
2770,6984
8699,6985
9951,6986
1734,6987
5193,6987
3902,6989
6813,6990
3477,6991
2971,6992
1887,6993
2957,6994
7214,6995
3352,6996
9401,6997
8442,6998
8073,6999
606,7000
6533,7001
9023,7002
7320,7003
5956,7004
263,7005
6027,7006
3951,7007
2242,7008
9617,7009
5449,7010
1144,7011
3551,7012
687,7013
7305,7014
3025,7015
411,7016
4147,7017
9979,7018
3058,7019
6058,7020
9845,7021
9525,7022
2316,7023
5485,7024
4634,7025
8234,7026
3524,7027
6312,7027
9179,7029
176,7030
8175,7031
2640,7032
3593,7033
2988,7034
9393,7035
7204,7036
1402,7037
1073,7038
170,7039
4325,7040
101,7041
9184,7042
8910,7043
6763,7044
458,7045
1898,7046
7995,7047
1267,7048
3731,7049
6395,7050
9209,7051
7381,7052
8013,7053
3740,7054
2756,7055
6755,7056
4763,7057
1670,7058
6761,7059
8050,7060
5122,7061
3224,7062
8116,7062
3288,7064
1868,7065
24,7066
7803,7067
7957,7068
4927,7069
8236,7070
5870,7071
5384,7072
2744,7073
6512,7074
1859,7075
1707,7076
8180,7077
6823,7078
7428,7079
9035,7080
5558,7081
7357,7082
2513,7083
1538,7084
4652,7085
7827,7086
7808,7087
9857,7088
8905,7089
4516,7090
9778,7091
1,7092
8373,7092
6292,7094
5455,7095
2587,7096
7988,7097
8510,7098
7794,7099
8099,7100
9956,7101
1648,7102
3364,7102
8154,7104
1643,7105
7581,7106
156,7107
5549,7108
5892,7109
3482,7110
4530,7111
5937,7112
8814,7113
52,7114
2236,7115
6088,7116
5568,7117
6046,7118
1961,7119
9528,7120
5481,7121
7486,7122
4815,7123
1345,7124
9085,7125
5165,7126
6825,7127
357,7128
5516,7129
2234,7130
9331,7131
9517,7132
5468,7133
5824,7134
4699,7135
3688,7136
3913,7136
6421,7138
9448,7138
4216,7140
7388,7140
9383,7142
1560,7143
5694,7144
8027,7145
717,7146
9753,7147
8492,7148
8408,7149
2077,7150
7416,7151
9232,7152
2358,7153
1830,7154
3896,7155
3411,7156
3248,7157
7051,7158
5961,7159
2851,7160
5094,7161
9817,7162
9602,7163
7974,7164
2693,7165
7809,7166
7448,7167
3092,7168
1031,7169
2157,7170
4115,7171
1607,7172
5248,7173
5042,7174
3878,7175
2028,7176
8110,7177
5743,7178
5250,7179
6872,7180
5882,7181
7218,7182
82,7183
589,7184
4791,7185
3068,7186
1176,7187
3734,7188
7745,7189
5475,7190
9808,7191
4334,7192
7451,7193
6285,7194
4855,7195
2922,7196
967,7197
2466,7198
4569,7199
5532,7200
7876,7200
6661,7202
1861,7203
4359,7204
5906,7205
8628,7206
345,7207
9181,7208
2407,7209
5031,7210
9363,7211
4561,7212
3676,7213
4487,7214
3002,7215
6371,7215
3859,7217
3894,7218
7391,7219
9801,7220
7043,7221
6688,7222
6961,7223
7610,7223
2246,7225
8480,7226
2030,7227
5102,7228
349,7229
2113,7230
2335,7231
1922,7232
4344,7233
2794,7234
6028,7235
4518,7236
5034,7237
5967,7238
8702,7239
327,7240
754,7241
3450,7242
9595,7243
1688,7244
6398,7245
6079,7246
7245,7247
6464,7248
4821,7249
6331,7249
3004,7251
7447,7252
8729,7253
2141,7254
3126,7255
9095,7256
1442,7257
7970,7258
